itemId,locationId,project,type,availableForSupplyDate,BATCH,uom,quantity,PROCESSTYPE,expirationDate,SITEOWNER,ITEMOWNER,onHandPostDateTime,MEASURE,NODETYPE,LOB,lotNumber,STORE,CTOITEMID,CTOBOMID
CFGC02,LDC1,NETTING_CUST,,2023-10-30,DEFAULT,,1836,,2024-04-27,,,,,,,,DEFAULT,,
CFGC02,LDC1,NETTING_CUST,,2023-09-04,DEFAULT,,2016,,2024-03-02,,,,,,,,DEFAULT,,
CFGC02,LDC1,NETTING_CUST,,2023-12-18,DEFAULT,,1347,,2024-06-15,,,,,,,,DEFAULT,,
CFGC02,LDC1,NETTING_CUST,,2023-12-04,DEFAULT,,1529,,2024-06-01,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2023-08-10,DEFAULT,,345,,2024-02-06,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2023-08-16,DEFAULT,,441,,2024-02-12,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2023-08-14,DEFAULT,,441,,2024-02-10,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2023-10-30,DEFAULT,,2087,,2024-04-27,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2023-11-13,DEFAULT,,1700,,2024-05-11,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2023-09-25,DEFAULT,,2995,,2024-03-23,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2024-01-08,DEFAULT,,962,,2024-07-06,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2023-11-20,DEFAULT,,1365,,2024-05-18,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2023-12-04,DEFAULT,,1098,,2024-06-01,,,,,,,,DEFAULT,,
CFGC02,LDC1,NETTING_CUST,,2023-08-28,DEFAULT,,2502,,2024-02-24,,,,,,,,DEFAULT,,
CFGC02,LDC1,NETTING_CUST,,2023-08-17,DEFAULT,,492,,2024-02-13,,,,,,,,DEFAULT,,
CFGC02,LDC1,NETTING_CUST,,2023-08-18,DEFAULT,,492,,2024-02-14,,,,,,,,DEFAULT,,
CFGC02,LDC1,NETTING_CUST,,2023-11-27,DEFAULT,,1833,,2024-05-25,,,,,,,,DEFAULT,,
CFGC02,LDC1,NETTING_CUST,,2024-01-01,DEFAULT,,1223,,2024-06-29,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2023-09-04,DEFAULT,,2144,,2024-03-02,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2023-08-19,DEFAULT,,441,,2024-02-15,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2023-08-15,DEFAULT,,441,,2024-02-11,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2023-08-13,DEFAULT,,950,,2024-02-09,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2023-10-23,DEFAULT,,1859,,2024-04-20,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2023-10-16,DEFAULT,,2029,,2024-04-13,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2024-01-15,DEFAULT,,800,,2024-07-13,,,,,,,,DEFAULT,,
CFGC02,LDC1,NETTING_CUST,,2023-08-10,DEFAULT,,499,,2024-02-06,,,,,,,,DEFAULT,,
CFGC02,LDC1,NETTING_CUST,,2023-08-13,DEFAULT,,499,,2024-02-09,,,,,,,,DEFAULT,,
CFGC02,LDC1,NETTING_CUST,,2023-09-11,DEFAULT,,2570,,2024-03-09,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2023-08-18,DEFAULT,,441,,2024-02-14,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2023-09-18,DEFAULT,,2110,,2024-03-16,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2023-09-11,DEFAULT,,1862,,2024-03-09,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2023-12-25,DEFAULT,,1056,,2024-06-22,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2024-01-01,DEFAULT,,933,,2024-06-29,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2023-12-18,DEFAULT,,1103,,2024-06-15,,,,,,,,DEFAULT,,
CFGC02,LDC2,NETTING_CUST,,2024-01-29,DEFAULT,,839,,2024-07-27,,,,,,,,DEFAULT,,
CFGC02,LDC2,DYNDEP-2,,2023-08-07,DEFAULT,,2920,,2024-02-03,,,,,,,,DEFAULT,,
CRMBA01-Alt,Plant2, ,,2023-08-07,SKU_OH,,104130,,2024-02-03,,,,,,,,SKU_OH,,
CRMBA02,Plant1, ,,2023-08-07,SKU_OH,,26663,,2024-02-03,,,,,,,,SKU_OH,,
CRMBA02,Plant2, ,,2023-08-07,SKU_OH,,18132,,2024-02-03,,,,,,,,SKU_OH,,
CRMBA03,Plant1, ,,2023-08-07,SKU_OH,,16558,,2024-02-03,,,,,,,,SKU_OH,,
CRMBA03,Plant2, ,,2023-08-07,SKU_OH,,9736,,2024-02-03,,,,,,,,SKU_OH,,
CRMBA04,Plant1, ,,2023-08-07,SKU_OH,,44341,,2024-02-03,,,,,,,,SKU_OH,,
CRMBA04,Plant2, ,,2023-08-07,SKU_OH,,32360,,2024-02-03,,,,,,,,SKU_OH,,
CRMBB01,Plant1, ,,2023-08-07,SKU_OH,,139411,,2024-02-03,,,,,,,,SKU_OH,,
CRMBB01,Plant2, ,,2023-08-07,SKU_OH,,104130,,2024-02-03,,,,,,,,SKU_OH,,
CRMBB02,Plant1, ,,2023-08-07,SKU_OH,,26663,,2024-02-03,,,,,,,,SKU_OH,,
CRMBB02,Plant2, ,,2023-08-07,SKU_OH,,18132,,2024-02-03,,,,,,,,SKU_OH,,
CRMBB03,Plant1, ,,2023-08-07,SKU_OH,,16558,,2024-02-03,,,,,,,,SKU_OH,,
CRMBB03,Plant2, ,,2023-08-07,SKU_OH,,9736,,2024-02-03,,,,,,,,SKU_OH,,
CRMBB04,Plant1, ,,2023-08-07,SKU_OH,,44341,,2024-02-03,,,,,,,,SKU_OH,,
CRMBB04,Plant2, ,,2023-08-07,SKU_OH,,32360,,2024-02-03,,,,,,,,SKU_OH,,
CRMBD01,Copacker1, ,,2023-08-07,SKU_OH,,55208,,2024-02-03,,,,,,,,SKU_OH,,
CRMBD01,Copacker2, ,,2023-08-07,SKU_OH,,55208,,2024-02-03,,,,,,,,SKU_OH,,
CRMBD01,External_Copacker, ,,2023-08-07,SKU_OH,,49717,,2024-02-03,,,,,,,,SKU_OH,,
CRMBD02,Copacker1, ,,2023-08-07,SKU_OH,,53951,,2024-02-03,,,,,,,,SKU_OH,,
CRMBD02,Copacker2, ,,2023-08-07,SKU_OH,,53951,,2024-02-03,,,,,,,,SKU_OH,,
CRMBD02,External_Copacker, ,,2023-08-07,SKU_OH,,49053,,2024-02-03,,,,,,,,SKU_OH,,
CRMBD05,Copacker1, ,,2023-08-07,SKU_OH,,16327,,2024-02-03,,,,,,,,SKU_OH,,
CRMBD05,Copacker2, ,,2023-08-07,SKU_OH,,16327,,2024-02-03,,,,,,,,SKU_OH,,
CRMBD05,External_Copacker, ,,2023-08-07,SKU_OH,,18050,,2024-02-03,,,,,,,,SKU_OH,,
CRMBD06,Copacker1, ,,2023-08-07,SKU_OH,,13535,,2024-02-03,,,,,,,,SKU_OH,,
CRMBD06,Copacker2, ,,2023-08-07,SKU_OH,,13535,,2024-02-03,,,,,,,,SKU_OH,,
CRMBD06,External_Copacker, ,,2023-08-07,SKU_OH,,14238,,2024-02-03,,,,,,,,SKU_OH,,
CRMBD07,Copacker1, ,,2023-08-07,SKU_OH,,11333,,2024-02-03,,,,,,,,SKU_OH,,
CRMBD07,Copacker2, ,,2023-08-07,SKU_OH,,11333,,2024-02-03,,,,,,,,SKU_OH,,
CRMBD07,External_Copacker, ,,2023-08-07,SKU_OH,,15589,,2024-02-03,,,,,,,,SKU_OH,,
CRMBD08,Copacker1, ,,2023-08-07,SKU_OH,,12155,,2024-02-03,,,,,,,,SKU_OH,,
CRMBD08,Copacker2, ,,2023-08-07,SKU_OH,,12155,,2024-02-03,,,,,,,,SKU_OH,,
CRMBD08,External_Copacker, ,,2023-08-07,SKU_OH,,16206,,2024-02-03,,,,,,,,SKU_OH,,
CRMBD09,Copacker1, ,,2023-08-07,SKU_OH,,36026,,2024-02-03,,,,,,,,SKU_OH,,
CRMBD09,Copacker2, ,,2023-08-07,SKU_OH,,36026,,2024-02-03,,,,,,,,SKU_OH,,
CRMBD09,External_Copacker, ,,2023-08-07,SKU_OH,,32174,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBC01,Copacker1, ,,2023-08-07,SKU_OH,,109905,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBC01,Copacker2, ,,2023-08-07,SKU_OH,,109905,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBC01,External_Copacker, ,,2023-08-07,SKU_OH,,115485,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBC01,Plant1, ,,2023-08-07,SKU_OH,,198128,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBC01,Plant2, ,,2023-08-07,SKU_OH,,112728,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBC02,Copacker1, ,,2023-08-07,SKU_OH,,16922,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBC02,Copacker2, ,,2023-08-07,SKU_OH,,16922,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBC02,External_Copacker, ,,2023-08-07,SKU_OH,,21587,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBC02,Plant1, ,,2023-08-07,SKU_OH,,32836,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBC02,Plant2, ,,2023-08-07,SKU_OH,,17625,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBC03,Copacker1, ,,2023-08-07,SKU_OH,,18895,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBC03,Copacker2, ,,2023-08-07,SKU_OH,,18895,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBC03,External_Copacker, ,,2023-08-07,SKU_OH,,19968,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBC03,Plant1, ,,2023-08-07,SKU_OH,,35519,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBC03,Plant2, ,,2023-08-07,SKU_OH,,18603,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBC04,Copacker1, ,,2023-08-07,SKU_OH,,39628,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBC04,Copacker2, ,,2023-08-07,SKU_OH,,39628,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBC04,External_Copacker, ,,2023-08-07,SKU_OH,,40452,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBC04,Plant1, ,,2023-08-07,SKU_OH,,71933,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBC04,Plant2, ,,2023-08-07,SKU_OH,,40058,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBE01,Copacker1, ,,2023-08-07,SKU_OH,,42769,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBE01,Copacker2, ,,2023-08-07,SKU_OH,,42769,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBE01,External_Copacker, ,,2023-08-07,SKU_OH,,38874,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBE02,Copacker1, ,,2023-08-07,SKU_OH,,40847,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBE02,Copacker2, ,,2023-08-07,SKU_OH,,40847,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBE02,External_Copacker, ,,2023-08-07,SKU_OH,,37472,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBE03,Copacker1, ,,2023-08-07,SKU_OH,,11252,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBE03,Copacker2, ,,2023-08-07,SKU_OH,,11252,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBE03,External_Copacker, ,,2023-08-07,SKU_OH,,12249,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBE04,Copacker1, ,,2023-08-07,SKU_OH,,9002,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBE04,Copacker2, ,,2023-08-07,SKU_OH,,9002,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBE04,External_Copacker, ,,2023-08-07,SKU_OH,,9328,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBC04,Plant1,EXTRA_OH_TO_MEET_DEMAND,,2023-08-07,DEFAULT,,31816,,1970-01-01,,,,,,,,DEFAULT,,
CSFGBE07,Copacker1, ,,2023-08-07,SKU_OH,,19115,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBE07,Copacker2, ,,2023-08-07,SKU_OH,,19115,,2024-02-03,,,,,,,,SKU_OH,,
CSFGBE07,External_Copacker, ,,2023-08-07,SKU_OH,,18533,,2024-02-03,,,,,,,,SKU_OH,,
CFGB11,LDC1, ,,2024-07-12,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-13,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-14,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-15,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-16,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-17,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-18,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-19,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-11,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-20,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-21,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-07-22,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-20,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-21,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-22,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-23,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-24,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-16,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-25,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-26,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-27,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-28,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-10,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-30,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-31,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-01,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-02,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-03,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-04,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-05,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-06,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-03-29,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-07,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-08,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-09,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-12,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-13,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-14,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-15,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-16,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-17,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-18,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-19,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-11,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-20,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-21,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-22,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-23,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-06,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-25,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-26,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-27,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-28,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-29,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-30,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-01,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-02,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-04-24,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-03,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-04,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-05,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-08,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-09,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-10,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-11,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-12,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-13,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-14,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-15,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-07,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-16,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-17,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-18,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-19,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-01,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-21,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-22,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-23,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC2, ,,2023-08-09,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC2, ,,2023-08-10,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC2, ,,2023-08-11,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC2, ,,2023-08-12,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC2, ,,2023-08-13,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC2, ,,2023-08-14,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC2, ,,2023-08-15,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC2, ,,2023-08-16,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC2, ,,2023-08-08,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC2, ,,2023-08-17,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC2, ,,2023-08-18,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC2, ,,2023-08-19,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,RDC, ,,2023-08-08,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,RDC, ,,2023-08-09,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,RDC, ,,2023-08-10,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,RDC, ,,2023-08-11,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,RDC, ,,2023-08-12,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,RDC, ,,2023-08-13,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-24,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-25,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-26,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-27,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-28,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-20,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-29,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-30,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-05-31,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-03,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-04,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-05,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-06,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-07,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-08,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-09,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-10,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-02,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-11,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-12,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-13,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-14,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
CFGB11,LDC1, ,,2024-06-27,SKU_OH_B11,,1200,,2024-02-03,,,,,,,,SKU_OH_B11,,
